Ecuador,ECU,Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate),SL.UEM.1524.FM.ZS,,156.4634051,156.3048336,153.3316989,153.9537252,153.3121585,151.2217661,155.7041514,158.8235253,150.2781234,151.511884,146.5342553,126.8440649,106.4693787,132.1537811,148.5173604,157.822916,119.4799212,145.7385973,154.3414964,161.4538218,159.951326,146.5226209,160.1475471,157.2788594,160.5310453,176.1578797,173.2237061,164.8927346
"Egypt, Arab Rep.",EGY,Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate),SL.UEM.1524.FM.ZS,,248.6483499,192.1276552,213.5819728,222.7922796,232.1699227,210.131695,257.435107,266.036407,262.9787795,290.0666033,250.5234347,178.1008256,166.3334586,230.8989532,220.1828122,251.0697229,256.9498824,284.0408659,321.5517209,363.0472733,225.1099383,188.8054218,166.9264477,162.1552191,124.4269067,130.6485663,136.4948252,152.6460768
Euro area,EMU,Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate),SL.UEM.1524.FM.ZS,,131.5675368,129.4289042,117.4081555,111.5722052,120.438104,117.4002274,118.2962737,116.2827998,119.3511209,122.1401683,118.6950109,114.5013941,108.0670946,108.2297507,111.8445933,115.4546794,114.4672086,106.5676544,95.32020157,97.14553963,99.45715765,96.07980822,96.63345049,95.5069566,94.22454209,93.77139145,93.24803693,93.94869034
Eritrea,ERI,Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate),SL.UEM.1524.FM.ZS,,106.9419698,107.066454,113.4376138,111.7145255,110.4884915,110.9288631,113.8750931,113.4527402,117.2180033,111.5700929,116.2661552,114.3895973,113.6112732,112.0692839,112.712832,109.966708,109.4755514,108.704838,109.8085618,108.9436604,109.4523792,108.8916029,109.0258047,108.787598,108.7626175,108.6336051,108.3785253,109.0221489
Spain,ESP,Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate),SL.UEM.1524.FM.ZS,,147.7739361,143.8056442,120.3942595,121.2349532,133.2535544,132.6040534,136.5073198,147.7031957,161.4365434,163.8541246,160.7803805,164.4352252,137.6832764,135.6184768,139.7417646,143.3729258,142.6136331,108.1815879,92.48292528,91.93917642,91.35631381,95.0175708,97.07841317,98.9592613,98.44905653,101.7695858,94.38276041,94.35636656
Estonia,EST,Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate),SL.UEM.1524.FM.ZS,,133.1006989,118.22132,140.5203677,107.8266356,132.4728965,109.2949816,74.41170612,68.6858655,98.68432785,88.7330329,172.8967233,143.9047186,135.0298455,89.41498216,86.0036074,151.7742587,59.0134104,90.03036247,69.44062825,82.94971596,86.58003196,81.30775665,111.4521767,52.05787138,88.52459198,67.05807365,72.11302122,72.12551426
Ethiopia,ETH,Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate),SL.UEM.1524.FM.ZS,,119.6866323,120.118788,125.5499959,122.6570104,132.6236014,148.914696,158.0462513,175.4055455,194.5996258,193.4539144,190.0212937,187.2012561,182.6753629,185.3622572,177.5618962,176.7308544,172.0488991,170.331074,170.7178147,169.4526548,173.5099396,175.9221783,171.4784756,175.7167057,178.0834086,177.1664416,180.2389218,177.4668687
European Union,EUU,Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate),SL.UEM.1524.FM.ZS,,118.0805156,115.7141051,109.9101458,105.8120656,112.8223422,111.4205338,112.4111067,110.0529168,109.0991443,110.2421411,108.809319,104.7513031,102.159064,102.00796,104.5183366,108.1982173,108.57131,104.192224,92.94954391,95.88583936,97.84035085,95.70312337,96.34447745,95.17931164,94.09956335,92.74272971,93.4019403,94.51192431
Fragile and conflict affected situations,FCS,Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate),SL.UEM.1524.FM.ZS,,91.99137022,90.11378264,87.78143678,90.89820627,93.99680489,94.78880313,96.02369755,97.03021674,96.79193247,98.59643334,100.3002302,100.4583493,103.0002283,106.0629022,108.5698632,111.4008119,114.8223642,110.4410592,125.2134824,124.3615903,125.8970848,129.2329227,132.3045053,133.3497237,135.450042,136.3213664,137.6104004,135.6983751
Finland,FIN,Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate),SL.UEM.1524.FM.ZS,,80.21289444,87.34357333,97.96247004,97.49476227,99.31270844,98.86396362,108.7377266,105.5153157,109.2313005,107.9761067,108.9054997,98.78622154,103.2424052,99.18713844,95.82310882,98.51701764,102.4656329,93.81388479,79.34175852,80.46874842,85.22272237,90.95006265,74.80054264,80.91436858,78.37524381,85.80312856,92.91539808,91.8082715
Fiji,FJI,Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate),SL.UEM.1524.FM.ZS,,195.880333,202.1517018,206.9221412,208.1548241,207.7988314,211.2474232,206.1034325,209.3319063,221.7482128,213.9982984,211.9465975,220.2664751,221.9086185,228.3768449,227.66196,209.0105616,192.8334337,181.7338431,165.8155836,155.9361435,147.7932004,151.0179458,160.5685949,166.3655649,177.2801379,188.1773384,191.8217905,191.8545622
France,FRA,Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate),SL.UEM.1524.FM.ZS,,134.9046377,136.3111474,119.3677967,113.6587889,131.2692193,122.7530314,117.026328,119.0999407,115.1817444,119.7281775,128.4612998,119.1955102,110.5839399,100.6524966,109.7602559,111.0786873,106.5683809,97.82809775,90.33909631,104.0179568,106.141257,96.11792285,102.525725,92.07580956,90.54121974,96.03503183,91.86198487,93.33302302
Faroe Islands,FRO,Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate),SL.UEM.1524.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate),SL.UEM.1524.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gabon,GAB,Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate),SL.UEM.1524.FM.ZS,,105.7898476,103.2399206,102.5284683,107.1173722,110.654654,113.4999068,118.3209935,122.2339977,120.2235018,122.6470218,129.3386709,133.3856274,136.6340122,140.4137429,143.8273958,142.0987315,143.2103181,141.9259295,138.0156295,137.4895842,139.0155585,139.0139342,138.8078,138.5896118,137.7187951,137.1219286,136.191067,135.5047812
United Kingdom,GBR,Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate),SL.UEM.1524.FM.ZS,,71.80807495,61.30457729,64.4068609,66.19244763,69.75712347,63.36434736,71.42765314,75.94882268,72.76008531,77.28361479,73.98129794,68.60025742,72.72234343,84.03310712,77.46889608,77.35775473,79.82399906,75.62010487,73.9537856,80.35886729,78.25181734,76.33330599,78.93839633,78.21131092,79.89962517,75.07642319,78.50495022,86.09835577
Georgia,GEO,Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate),SL.UEM.1524.FM.ZS,,80.82674794,92.34626264,92.02036736,98.98210847,99.56887643,107.8917861,109.0797698,110.7506168,100.7657263,96.30188951,97.51745162,96.97623553,158.0847967,131.5600747,114.1862594,110.6941365,132.3137693,125.4945685,133.1349646,122.066695,118.1480493,112.6737122,102.9897573,85.20179412,118.6742772,87.59837234,129.3592833,120.4656843
Ghana,GHA,Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate),SL.UEM.1524.FM.ZS,,128.9977123,129.4277114,124.3828405,120.6709893,117.4362247,114.54615,111.7512485,108.5291232,107.8569057,102.1385046,100.4434762,99.02692939,98.2888212,97.9850077,97.32689714,96.73465069,100.9023486,108.9604542,114.5003466,121.3452034,119.9119043,115.2749362,106.2346093,99.5272976,93.99310145,93.27453262,95.5595327,97.50974257
Gibraltar,GIB,Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate),SL.UEM.1524.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate),SL.UEM.1524.FM.ZS,,64.45743253,65.5553753,66.45689132,66.59122081,67.56553368,67.47440948,67.80200012,67.32230888,68.26222456,68.01260906,67.96188852,67.68355273,67.38152192,68.18956216,66.71383556,64.80132548,63.68312976,61.90054667,63.74233358,66.34989447,65.30324071,65.73517248,65.33851875,64.71221653,64.89163913,66.86713064,64.1951946,63.28336346
"Gambia, The",GMB,Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate),SL.UEM.1524.FM.ZS,,171.0130888,171.6069426,171.637783,170.0225756,173.1878733,172.3483431,171.9721342,172.5166235,171.3412456,171.127457,174.9135808,171.9576648,176.3685377,183.1145141,181.6047685,185.799582,184.1995412,182.9457342,183.577315,184.4606391,182.0520433,190.4426746,184.327677,184.8178279,185.6157859,184.7411507,191.2814743,190.5524395
Guinea-Bissau,GNB,Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate),SL.UEM.1524.FM.ZS,,106.409141,108.0547552,107.6653678,112.0126192,106.2692754,106.0086907,107.1333313,103.0567208,107.3864415,105.1341051,104.529217,104.8113001,105.3510011,104.6141971,104.0210217,103.1069539,103.8455823,103.600904,104.3237423,104.659496,104.5442593,102.9122514,104.2829544,104.9191289,104.1909031,103.4127424,103.2563347,103.262216
Equatorial Guinea,GNQ,Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate),SL.UEM.1524.FM.ZS,,104.6077926,106.7349136,107.7584648,108.4070013,112.442577,118.8458888,115.7138796,119.2986527,115.372789,114.7506939,114.8253868,113.9003482,111.365631,111.7535743,110.3510842,108.9442924,110.4466597,111.5830883,111.6992552,109.7230883,110.2916737,112.7294652,110.7070023,110.0865125,108.7342733,107.3314722,107.4767874,107.7265114
Greece,GRC,Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate),SL.UEM.1524.FM.ZS,,205.9158109,205.5726847,198.4307575,193.5549495,199.782768,202.1703467,191.3015049,189.3187194,183.6348321,176.7896741,174.9341308,185.9753451,196.7912118,189.5544861,182.112014,195.5028643,204.7199748,168.2069968,170.9578029,151.0827518,133.5727421,130.4916505,118.8649727,122.8893072,121.5173858,114.4326364,122.6362835,122.0552061
Grenada,GRD,Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate),SL.UEM.1524.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greenland,GRL,Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate),SL.UEM.1524.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,GTM,Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate),SL.UEM.1524.FM.ZS,,127.999996,133.4052792,132.2882421,129.314125,131.4778835,129.0345548,129.834661,135.2123228,133.9449443,129.8182614,128.6562738,131.9881809,132.2747517,163.2574906,162.1067004,168.181815,174.7065107,162.3110389,141.4393086,139.4787328,304.7427378,174.139788,109.3767477,186.3485744,262.2425048,197.6991546,196.3246875,183.3147051
Guam,GUM,Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate),SL.UEM.1524.FM.ZS,,106.8289886,104.0801618,100.3714377,95.84075847,96.97099374,95.35959267,94.03349609,96.40757511,88.67180983,88.84379812,89.3006144,88.13077436,97.92181266,110.9537834,126.9992869,113.6706026,142.8837889,134.082137,119.5580329,133.5018823,144.1045368,102.720525,101.8076338,107.1310638,109.523215,113.1724125,114.5341525,113.1397033
Guyana,GUY,Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate),SL.UEM.1524.FM.ZS,,119.3554793,123.8673806,126.5478421,128.6567768,131.2545289,134.1143609,137.9228132,137.0415932,139.0362493,142.2578194,147.0782904,152.3694483,153.2669707,155.577544,157.2152433,160.1369551,163.8800615,162.037568,159.7921866,161.3250408,163.3349203,163.8320533,163.7200931,163.8104843,163.4116456,165.0509788,166.9115227,165.1151242
High income,HIC,Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate),SL.UEM.1524.FM.ZS,,101.2509924,99.7273312,98.90770349,98.0172304,102.5948206,100.0058966,102.6596488,100.1387939,100.6668425,101.0589079,98.17738238,97.60732989,96.79703658,98.38869997,98.12255811,102.5090386,103.0960221,101.1400704,95.39260563,98.13364062,102.9765384,103.3913534,103.3089872,101.7669781,101.2016341,101.5645265,100.8851837,98.78367851
"Hong Kong SAR, China",HKG,Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate),SL.UEM.1524.FM.ZS,,77.19223782,81.44220127,85.04361762,71.68423461,76.41290234,72.7592977,79.49516102,75.30740541,77.76983325,84.90172699,68.25704815,65.48324428,63.66125882,60.88134479,57.67883256,62.64127473,65.21028263,66.17845306,66.84527216,74.19309168,70.24394652,69.87512612,68.11926447,77.82262225,83.98492579,78.18795269,88.65440836,86.43792632
Honduras,HND,Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate),SL.UEM.1524.FM.ZS,,153.2031338,117.3061929,128.4556101,128.7479778,132.3067928,126.2485803,125.2071423,139.1325034,122.9649343,126.8921869,128.5473239,160.4062564,169.8713754,203.5505149,188.7656668,213.9178612,181.5642497,212.3245215,226.9473329,209.6454524,245.7212733,264.0247755,197.1086801,170.8564124,299.6487562,214.8319223,216.737823,204.4639827
Heavily indebted poor countries (HIPC),HPC,Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate),SL.UEM.1524.FM.ZS,,98.89180535,98.81968452,99.22594227,98.78302411,100.6482111,102.6265401,104.4827423,107.7627386,109.8374223,109.9944296,110.5188293,113.1936099,115.6479384,117.7594286,116.9677315,118.313613,118.2870555,118.6537786,124.8177188,128.9033139,130.041628,131.0046638,131.7906162,134.3270736,135.6719466,134.7748172,134.8601583,132.3052694
Croatia,HRV,Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate),SL.UEM.1524.FM.ZS,,92.71494861,88.29606539,90.36356562,93.13670661,96.26019199,95.44104016,95.02526514,96.7967033,97.84021097,101.1526336,108.1784027,112.8946965,113.0366879,125.3719782,115.2066521,113.1478629,132.6023681,137.3603851,116.0346177,106.7505021,97.54346603,99.61992577,100.4926964,103.2970665,105.4571311,100.2585918,102.371749,165.5498082
Haiti,HTI,Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate),SL.UEM.1524.FM.ZS,,134.9754691,134.8704782,135.5257652,135.6655577,139.1185476,137.5103768,137.3770185,138.7763474,140.3392853,139.9952239,139.3018777,138.9351705,140.2596276,138.6514273,138.8059724,138.7804905,138.8236502,142.3845039,146.0906653,149.8709588,155.6178477,158.9903334,159.5877649,159.9171526,160.946159,161.0258291,161.0715456,158.6130106
Hungary,HUN,Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate),SL.UEM.1524.FM.ZS,,69.56582501,69.23005571,68.78939782,67.77548987,75.2733934,83.03700992,74.8389472,73.87545207,78.74306779,75.97459208,82.74868909,83.30878791,89.79210442,97.51171732,97.27756123,106.4009837,108.5251366,108.045614,88.03378896,88.90567421,91.50631964,93.26469041,109.0267941,104.9266013,87.44298105,99.75929701,124.1753739,141.9391815
IBRD only,IBD,Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate),SL.UEM.1524.FM.ZS,,96.53428987,95.55335024,98.02860584,100.3128178,102.6050533,102.9739388,104.1208862,102.5551629,104.1581274,101.5516319,104.6321456,104.9608125,108.295514,114.0409179,115.1876105,115.8557183,115.4528466,114.9795143,113.6363248,116.9374145,117.4032227,116.3657477,116.7646071,117.8668648,118.291803,117.805886,118.1753527,118.4637799
IDA & IBRD total,IBT,Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate),SL.UEM.1524.FM.ZS,,95.08145511,94.07928383,95.83051371,97.7094398,99.92385591,100.4463267,101.5077953,100.7159935,102.5579573,101.0070779,103.3200172,103.4507421,106.1707428,112.0988599,114.4447457,116.1512363,115.4182671,116.7886365,113.4698463,116.2415387,116.5871226,116.3061339,117.4070515,118.7797691,122.2165032,121.8614549,122.9744622,122.2843498
IDA total,IDA,Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate),SL.UEM.1524.FM.ZS,,89.06589511,88.12313781,87.17797095,87.73567961,89.93000201,91.24686148,92.23753968,94.35240524,97.13876798,99.19381122,99.00165195,98.5175263,99.2671697,105.8352967,112.0762916,117.081296,115.3112485,122.273995,112.976972,114.2370223,114.3042382,116.1447324,119.0871706,121.0869038,131.8226041,131.5097719,134.09985,130.9307358
IDA blend,IDB,Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate),SL.UEM.1524.FM.ZS,,74.92291011,75.30850068,75.25108141,75.40269844,77.36446849,78.87077419,77.19930229,76.85678042,79.2914865,80.48785831,78.71345795,78.0570492,79.09494352,80.6007048,81.87314846,80.27236194,79.00123156,111.1949065,78.4667316,89.76191865,90.25451241,96.81504497,103.5873381,104.0470441,128.9052124,125.3759328,125.7661481,122.0470354
Indonesia,IDN,Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate),SL.UEM.1524.FM.ZS,,118.3429533,105.6383006,110.379265,119.2505248,128.4072388,137.7197503,132.7900188,120.3237899,116.4357497,106.8122777,119.3311634,118.0985265,118.1771952,125.3345395,129.6603589,119.8174161,120.7562569,115.8951753,115.9127402,113.4646137,110.4384682,106.4162128,104.4848618,104.5783905,100.6828965,100.408581,99.12069773,102.3641072
IDA only,IDX,Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate),SL.UEM.1524.FM.ZS,,96.12020209,94.52618521,93.15238102,93.92938735,96.25558768,97.50082214,99.86243208,103.2479203,106.2316885,108.7420733,109.3725269,108.9911169,109.6083011,118.7909668,127.6034239,136.0438169,134.0566763,128.0038784,130.8383732,126.9035318,126.706505,126.0588608,126.9894836,129.7236602,133.2934266,134.586544,138.2624607,135.3537791
Isle of Man,IMN,Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate),SL.UEM.1524.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate),SL.UEM.1524.FM.ZS,,83.29791899,84.39037936,86.96172349,88.62942377,89.49098716,88.70324931,85.149272,83.30815992,85.50061417,82.3872576,86.90137463,93.56971684,103.2071621,114.8113277,124.7176192,125.5397986,126.38054,118.543754,114.758635,118.8006132,123.0414225,123.9089146,123.0892823,125.7822737,127.7185302,128.3816003,129.055714,131.0499429
Ireland,IRL,Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate),SL.UEM.1524.FM.ZS,,86.68705999,86.39037572,85.66767462,83.01304469,86.52823027,89.94435512,89.38020643,92.45415388,96.91027653,109.7774102,89.34597298,75.65050877,78.73669818,84.45451094,87.85206867,90.51524854,76.70118609,61.05401954,53.32723905,60.11923649,61.75195649,62.7603282,74.65999864,74.09927687,68.98932954,68.49638153,78.52958038,84.15536517
"Iran, Islamic Rep.",IRN,Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate),SL.UEM.1524.FM.ZS,,196.8920788,179.7375877,162.847282,149.7325446,141.8166344,136.540648,141.6036363,146.960472,153.2199031,162.5849803,169.3678153,177.4679434,172.2028881,163.2279723,158.5950831,146.8197937,150.0837193,166.1362455,142.3481016,160.1981815,176.1000614,175.958187,207.9420157,207.3366534,193.1771828,175.5129778,182.7797885,185.1203345
Iraq,IRQ,Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate),SL.UEM.1524.FM.ZS,,112.1743439,116.7885947,119.7271141,116.9434891,115.1661311,118.6564992,122.1230563,121.5909779,120.2524988,117.4029261,114.8479593,114.0977529,116.3587915,118.1798366,115.6609064,114.0574887,114.0137643,129.5173862,144.0711127,160.4538495,178.5829618,198.1560974,198.3247235,197.3333359,197.0105395,197.6030741,197.2108154,197.3085234
Iceland,ISL,Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate),SL.UEM.1524.FM.ZS,,66.96413001,121.7905342,95.42631167,77.75797729,71.03996683,82.08242539,91.5779271,121.4957787,145.9729616,77.45057577,80.09610591,32.33932707,89.90797555,43.38857995,70.72023527,87.2961023,81.84955034,82.57319531,60.26852396,76.3072008,58.81827045,82.84218844,57.32993956,51.87509595,62.91347016,94.98920316,82.26351052,66.75884566
Israel,ISR,Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate),SL.UEM.1524.FM.ZS,,124.4682369,122.7849953,123.1238121,133.994081,137.0583579,128.8520827,119.6342049,108.0911139,111.6813632,100.9123109,100.1825226,99.83637923,102.7391051,111.6120726,109.6781703,113.1711,112.7659502,109.6383557,88.57087777,91.36632958,98.32678149,109.7223376,102.1786879,110.1718318,108.8025038,109.6149145,115.7824546,97.86227123
Italy,ITA,Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate),SL.UEM.1524.FM.ZS,,140.2183336,137.1221788,134.4010136,126.0667105,130.1540246,130.4616139,138.0997134,128.269399,135.6026781,125.8499072,128.7452954,134.1558045,131.2906597,138.7318255,128.1945617,132.3298906,127.1266803,130.8218427,122.8400587,109.2418906,118.1251172,111.0466624,105.9810637,107.8802879,109.5436035,108.2682141,112.5204036,119.7051737
Jamaica,JAM,Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate),SL.UEM.1524.FM.ZS,,221.4081226,217.4202843,192.9202392,207.6977036,190.4465462,204.3733831,195.2675941,186.778367,186.3847581,174.6705348,160.810217,153.2178319,159.0726207,167.7248594,181.8073099,184.5759971,209.0109035,177.2178855,166.7869217,166.8789524,167.5138602,161.2763489,159.3090734,160.3415452,151.9078255,138.0610475,146.9785337,147.4743606
Jordan,JOR,Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate),SL.UEM.1524.FM.ZS,,163.5748789,170.7089464,171.3946831,200.7098526,240.1214237,203.5660269,195.6369344,189.9442118,184.3551358,180.1055768,154.8365735,163.946618,156.9364349,177.2782554,199.7701579,200.7994158,231.9029271,228.2078209,222.9459068,203.2050321,195.0391007,193.3275904,209.7441032,206.0997742,207.979654,184.7657347,186.057258,164.3417769
Japan,JPN,Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate),SL.UEM.1524.FM.ZS,,87.86864867,87.73683632,103.6518626,97.32885147,96.64866637,91.52396376,94.58947324,85.95811775,81.59254149,77.51200764,77.84503885,78.37134545,73.4243064,76.59853549,73.60273483,82.79557006,85.72451585,84.92417396,82.77545255,77.82265563,79.45067077,85.63439063,81.19327415,77.81061359,86.59811101,77.77193854,95.20971038,83.83561766
Kazakhstan,KAZ,Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate),SL.UEM.1524.FM.ZS,,184.6743217,176.6612742,162.1212179,111.0603518,106.9563399,106.8103606,108.0106596,107.711863,108.2015441,110.7824371,115.768533,125.3805084,127.4589772,120.2325635,120.8161829,121.7030842,122.6389875,121.4796119,149.1709683,119.7696282,120.8962436,176.458481,117.1617251,117.6437079,117.3645664,116.3425247,117.1735229,113.8852867
Kenya,KEN,Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate),SL.UEM.1524.FM.ZS,,171.1004595,166.1039461,165.384351,167.7428465,170.745761,171.1178823,168.4797462,168.2567896,170.2542529,158.4688759,151.1782963,141.8383688,134.0842594,129.3710714,124.3754619,118.0218379,112.3892269,103.2112845,95.67183487,99.01512524,100.0462884,98.71631229,98.64151689,99.38879088,99.01153502,99.13789423,99.38045593,99.34153853
Kyrgyz Republic,KGZ,Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate),SL.UEM.1524.FM.ZS,,154.0693914,141.5221112,116.1783432,109.4293156,111.0300807,114.6736691,116.8926669,113.4027344,113.4249954,115.4125545,115.1603472,110.0798967,120.3026082,131.7157897,121.4440507,119.9185454,122.8765815,124.7078394,126.1912624,139.7718545,136.9642166,124.5513076,131.7095504,142.4295215,151.863925,161.5625,177.0521436,162.0518705
Cambodia,KHM,Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate),SL.UEM.1524.FM.ZS,,91.3931853,95.02347658,91.52399526,92.23516429,93.61702341,92.0100966,91.46786686,90.31464143,95.52669624,98.01801843,115.9185776,110.461538,108.5346235,107.1661221,109.0586143,108.4745761,103.4432184,94.91289497,81.26385502,76.82737055,79.59296256,78.48672863,78.59154928,79.51450835,80.13529741,81.83618991,83.47639869,83.30935283
Kiribati,KIR,Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate),SL.UEM.1524.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate),SL.UEM.1524.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Rep.",KOR,Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate),SL.UEM.1524.FM.ZS,,67.07794367,78.23079589,66.29278232,71.99606942,74.39850232,63.87811804,76.16188619,65.04052371,69.67364372,68.2810655,70.83720078,76.95751482,79.47055275,82.03247355,77.15731562,79.3296111,64.28639581,70.6032693,74.28725159,81.96874711,69.5771641,90.60921313,96.05192547,83.82958626,91.24534973,97.2021375,89.96365977,98.80286782
Kuwait,KWT,Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate),SL.UEM.1524.FM.ZS,,276.0568163,311.7521167,370.5236409,396.343402,311.8865413,298.3238482,329.6534888,380.0977174,393.4431515,325.6551808,358.7613355,238.0100786,220.9553862,184.4867325,186.6626431,218.2010104,185.1862975,193.758539,185.9562861,119.2211773,127.221993,133.9120085,130.6771572,132.6311642,219.9273386,424.3917308,470.6993798,415.6008682
Latin America & Caribbean (excluding high income),LAC,Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate),SL.UEM.1524.FM.ZS,,134.0397312,136.8116514,140.1123778,146.1378999,150.4196729,150.8479581,157.2398593,154.2547691,156.3405122,142.5444641,148.1323034,146.8857737,152.1952179,159.8394385,146.7409226,152.3380746,148.8188633,150.7242714,146.9335085,145.6936121,150.2621282,146.7054247,141.9812192,144.3587886,148.1500253,140.912372,140.1526555,135.8239893
Lao PDR,LAO,Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate),SL.UEM.1524.FM.ZS,,77.52946034,79.06976643,80.74886336,82.94294807,83.6850806,82.61610849,82.87102303,79.73678231,76.77794119,80.49820496,81.36364025,82.9792511,85.61809454,87.88150896,90.43272489,93.86039078,95.55669583,93.14121285,88.53569436,88.55490918,90.42923642,90.63953426,90.81291974,91.25560456,90.70027946,90.73647813,91.50602915,90.49008233
Lebanon,LBN,Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate),SL.UEM.1524.FM.ZS,,90.71839959,92.56162015,90.0597267,90.77991086,91.10343467,90.73107661,91.42908755,91.92806207,90.87081508,91.20372446,90.54663217,89.35230046,87.7782912,86.68506161,85.78935594,85.7216366,87.12553766,108.8536922,133.0691539,133.2184949,133.6347712,134.6918051,136.1802924,136.9201687,137.0944498,136.6309168,136.8458894,134.5884293
Liberia,LBR,Ratio of female to male youth unemployment rate (% ages 15-24) (modeled ILO estimate),SL.UEM.1524.FM.ZS,,156.6338117,159.3415083,159.5425329,159.0348675,158.1653114,156.4941562,154.8196786,153.9672188,154.449292,157.1747458,155.3978115,160.213269,159.9064392,161.2823254,158.3059451,155.2297976,153.8461458,151.7594761,156.9466217,159.771932,160.2981532,161.1727398,161.8131863,161.2434381,161.1133845,160.3898831,159.9289214,159.4164373
